Date,Open,High,Low,Close,Adj Close,Volume
2003-02-20,8002.700195,8027.350098,7893.740234,7914.959961,7914.959961,219580000
2003-02-21,7915.520020,8039.270020,7854.379883,8018.109863,8018.109863,261470000
2003-02-24,8017.339844,8017.339844,7851.109863,7858.240234,7858.240234,229020000
2003-02-25,7856.419922,7920.490234,7719.640137,7909.500000,7909.500000,270080000
2003-02-26,7907.390137,7925.810059,7793.890137,7806.979980,7806.979980,261170000
2003-02-27,7807.959961,7924.620117,7789.950195,7884.990234,7884.990234,254920000
2003-02-28,7886.109863,7965.799805,7855.439941,7891.080078,7891.080078,245060000
2003-03-03,7890.240234,7981.459961,7822.729980,7837.859863,7837.859863,216370000
2003-03-04,7838.140137,7845.709961,7704.310059,7704.870117,7704.870117,219770000
2003-03-05,7702.350098,7775.600098,7661.319824,7775.600098,7775.600098,237140000
2003-03-06,7774.759766,7777.419922,7659.089844,7673.990234,7673.990234,231760000
2003-03-07,7671.750000,7743.819824,7562.649902,7740.029785,7740.029785,310190000
2003-03-10,7739.399902,7739.470215,7559.640137,7568.180176,7568.180176,215960000
2003-03-11,7568.529785,7642.410156,7520.629883,7524.060059,7524.060059,227470000
2003-03-12,7517.759766,7552.069824,7416.640137,7552.069824,7552.069824,286350000
2003-03-13,7555.290039,7824.339844,7555.290039,7821.750000,7821.750000,346650000
2003-03-14,7822.169922,7931.629883,7799.479980,7859.709961,7859.709961,301760000
2003-03-17,7857.959961,8145.839844,7779.729980,8141.919922,8141.919922,356750000
2003-03-18,8142.689941,8209.360352,8096.120117,8194.230469,8194.230469,302750000
2003-03-19,8193.040039,8277.639648,8141.500000,8265.450195,8265.450195,277110000
2003-03-20,8264.679688,8318.809570,8130.859863,8286.599609,8286.599609,266450000
2003-03-21,8290.379883,8522.179688,8290.379883,8521.969727,8521.969727,360490000
2003-03-24,8514.820313,8514.820313,8185.200195,8214.679688,8214.679688,259460000
2003-03-25,8216.849609,8337.719727,8180.720215,8280.230469,8280.230469,258050000
2003-03-26,8279.879883,8284.990234,8187.729980,8229.879883,8229.879883,227160000
2003-03-27,8226.389648,8251.799805,8104.049805,8201.450195,8201.450195,225400000
2003-03-28,8198.849609,8205.089844,8105.790039,8145.770020,8145.770020,187980000
2003-03-31,8142.830078,8142.830078,7929.310059,7992.129883,7992.129883,301270000
2003-04-01,7992.830078,8100.529785,7979.689941,8069.859863,8069.859863,263590000
2003-04-02,8069.859863,8316.580078,8069.859863,8285.059570,8285.059570,289360000
2003-04-03,8285.759766,8335.620117,8237.540039,8240.379883,8240.379883,258180000
2003-04-04,8240.589844,8305.860352,8215.099609,8277.150391,8277.150391,246900000
2003-04-07,8284.150391,8520.209961,8284.150391,8300.410156,8300.410156,285610000
2003-04-08,8299.120117,8342.830078,8260.480469,8298.919922,8298.919922,229810000
2003-04-09,8299.280273,8388.330078,8195.139648,8197.940430,8197.940430,261020000
2003-04-10,8198.990234,8225.040039,8145.870117,8221.330078,8221.330078,206280000
2003-04-11,8223.219727,8337.580078,8179.879883,8203.410156,8203.410156,214360000
2003-04-14,8203.969727,8351.940430,8201.549805,8351.099609,8351.099609,199690000
2003-04-15,8347.660156,8402.429688,8307.540039,8402.360352,8402.360352,255820000
2003-04-16,8405.719727,8446.469727,8233.730469,8257.610352,8257.610352,303520000
2003-04-17,8255.790039,8347.450195,8235.410156,8337.650391,8337.650391,246320000
2003-04-21,8336.669922,8397.950195,8301.940430,8328.900391,8328.900391,175900000
2003-04-22,8326.379883,8487.509766,8263.980469,8484.990234,8484.990234,250980000
2003-04-23,8484.919922,8526.379883,8451.450195,8515.660156,8515.660156,271240000
2003-04-24,8512.440430,8512.440430,8395.700195,8440.040039,8440.040039,239460000
2003-04-25,8438.980469,8439.330078,8288.490234,8306.349609,8306.349609,226270000
2003-04-28,8306.839844,8501.660156,8305.030273,8471.610352,8471.610352,214870000
2003-04-29,8472.879883,8559.769531,8442.339844,8502.990234,8502.990234,236500000
2003-04-30,8501.379883,8528.750000,8432.120117,8480.089844,8480.089844,252910000
2003-05-01,8478.480469,8488.349609,8340.230469,8454.250000,8454.250000,198580000
2003-05-02,8453.480469,8593.250000,8409.290039,8582.679688,8582.679688,216790000
2003-05-05,8583.169922,8601.940430,8511.110352,8531.570313,8531.570313,200340000
2003-05-06,8531.280273,8641.219727,8525.750000,8588.360352,8588.360352,225340000
2003-05-07,8585.419922,8635.059570,8529.040039,8560.629883,8560.629883,210880000
2003-05-08,8558.669922,8575.110352,8477.360352,8491.219727,8491.219727,192890000
2003-05-09,8492.690430,8612.790039,8492.690430,8604.599609,8604.599609,19950000
2003-05-12,8603.900391,8743.469727,8569.440430,8726.730469,8726.730469,224780000
2003-05-13,8722.879883,8723.290039,8647.599609,8679.250000,8679.250000,194040000
2003-05-14,8673.290039,8728.410156,8608.309570,8647.820313,8647.820313,202190000
2003-05-15,8649.219727,8727.780273,8643.110352,8713.139648,8713.139648,213370000
2003-05-16,8710.360352,8742.580078,8644.820313,8678.969727,8678.969727,244540000
2003-05-19,8676.519531,8676.589844,8483.309570,8493.389648,8493.389648,220770000
2003-05-20,8494.089844,8550.259766,8416.719727,8491.360352,8491.360352,263620000
2003-05-21,8485.620117,8523.160156,8431.209961,8516.429688,8516.429688,316410000
2003-05-22,8516.990234,8628.139648,8509.219727,8594.019531,8594.019531,278820000
2003-05-23,8594.019531,8625.820313,8541.570313,8601.379883,8601.379883,197850000
2003-05-27,8600.540039,8792.440430,8540.589844,8781.349609,8781.349609,266320000
2003-05-28,8781.839844,8854.530273,8773.929688,8793.120117,8793.120117,265520000
2003-05-29,8787.230469,8862.580078,8679.599609,8711.179688,8711.179688,286300000
2003-05-30,8711.459961,8868.330078,8711.389648,8850.259766,8850.259766,246980000
2003-06-02,8851.450195,9003.269531,8851.450195,8897.809570,8897.809570,261750000
2003-06-03,8898.230469,8940.379883,8861.320313,8922.950195,8922.950195,222930000
2003-06-04,8919.940430,9057.400391,8909.009766,9038.980469,9038.980469,253390000
2003-06-05,9036.669922,9045.150391,8969.240234,9041.299805,9041.299805,300130000
2003-06-06,9045.570313,9215.879883,9045.570313,9062.790039,9062.790039,348170000
2003-06-09,9061.179688,9066.450195,8945.589844,8980.000000,8980.000000,210890000
2003-06-10,8980.790039,9059.290039,8980.650391,9054.889648,9054.889648,211700000
2003-06-11,9048.849609,9183.219727,9038.070313,9183.219727,9183.219727,217720000
2003-06-12,9184.290039,9236.110352,9116.860352,9196.549805,9196.549805,215420000
2003-06-13,9197.879883,9222.669922,9074.080078,9117.120117,9117.120117,189390000
2003-06-16,9117.559570,9318.959961,9117.559570,9318.959961,9318.959961,209150000
2003-06-17,9319.660156,9352.769531,9268.959961,9323.019531,9323.019531,266920000
2003-06-18,9322.669922,9333.660156,9232.049805,9293.799805,9293.799805,259520000
2003-06-19,9293.799805,9313.290039,9154.740234,9179.530273,9179.530273,234810000
2003-06-20,9180.929688,9276.509766,9180.929688,9200.750000,9200.750000,338410000
2003-06-23,9199.490234,9199.700195,9038.290039,9072.950195,9072.950195,197010000
2003-06-24,9071.480469,9140.809570,9057.889648,9109.849609,9109.849609,205210000
2003-06-25,9109.570313,9161.740234,9000.679688,9011.530273,9011.530273,217660000
2003-06-26,9011.059570,9092.209961,8987.160156,9079.040039,9079.040039,190510000
2003-06-27,9079.740234,9105.509766,8970.280273,8989.049805,8989.049805,213230000
2003-06-30,8990.740234,9068.049805,8970.429688,8985.440430,8985.440430,223930000
2003-07-01,8983.660156,9050.820313,8871.200195,9040.950195,9040.950195,230460000
2003-07-02,9043.540039,9148.299805,9043.540039,9142.839844,9142.839844,253550000
2003-07-03,9141.160156,9149.629883,9035.339844,9070.209961,9070.209961,132100000
2003-07-07,9073.919922,9261.120117,9073.919922,9216.790039,9216.790039,235220000
2003-07-08,9213.480469,9236.389648,9162.940430,9223.089844,9223.089844,225570000
2003-07-09,9221.900391,9229.110352,9108.240234,9156.209961,9156.209961,273640000
2003-07-10,9154.530273,9154.530273,8996.759766,9036.040039,9036.040039,213540000
2003-07-11,9036.389648,9146.480469,9035.519531,9119.589844,9119.589844,192970000
2003-07-14,9126.450195,9278.410156,9126.450195,9177.150391,9177.150391,250150000
2003-07-15,9179.179688,9238.009766,9091.299805,9128.969727,9128.969727,271370000
2003-07-16,9133.700195,9153.419922,9042.190430,9094.589844,9094.589844,279140000
2003-07-17,9089.339844,9113.570313,9017.839844,9050.820313,9050.820313,245390000
2003-07-18,9052.290039,9188.150391,9052.290039,9188.150391,9188.150391,229880000
2003-07-21,9187.799805,9187.799805,9075.190430,9096.690430,9096.690430,204350000
2003-07-22,9098.650391,9174.419922,9037.299805,9158.450195,9158.450195,217580000
2003-07-23,9159.080078,9203.480469,9102.280273,9194.240234,9194.240234,190150000
2003-07-24,9196.559570,9281.419922,9106.419922,9112.509766,9112.509766,210790000
2003-07-25,9113.849609,9284.570313,9085.129883,9284.570313,9284.570313,201620000
2003-07-28,9284.919922,9303.830078,9234.500000,9266.509766,9266.509766,205610000
2003-07-29,9268.190430,9289.690430,9168.259766,9204.459961,9204.459961,227410000
2003-07-30,9204.389648,9236.540039,9164.969727,9200.049805,9200.049805,176990000
2003-07-31,9199.349609,9361.400391,9199.280273,9233.799805,9233.799805,243910000
2003-08-01,9232.679688,9234.219727,9138.290039,9153.969727,9153.969727,212650000
2003-08-04,9154.179688,9209.150391,9048.580078,9186.040039,9186.040039,195740000
2003-08-05,9185.269531,9187.730469,9034.570313,9036.320313,9036.320313,198620000
2003-08-06,9032.959961,9134.570313,8997.110352,9061.740234,9061.740234,214380000
2003-08-07,9060.480469,9135.000000,9031.139648,9126.450195,9126.450195,191330000
2003-08-08,9127.360352,9191.370117,9127.360352,9191.089844,9191.089844,171640000
2003-08-11,9189.620117,9251.589844,9146.620117,9217.349609,9217.349609,145460000
2003-08-12,9218.120117,9310.269531,9208.799805,9310.059570,9310.059570,167710000
2003-08-13,9303.690430,9322.110352,9233.940430,9271.759766,9271.759766,165850000
2003-08-14,9272.250000,9334.570313,9218.820313,9310.559570,9310.559570,168170000
2003-08-15,9308.519531,9337.169922,9281.500000,9321.690430,9321.690430,104780000
2003-08-18,9320.660156,9419.379883,9320.589844,9412.450195,9412.450195,185580000
2003-08-19,9412.169922,9445.080078,9351.730469,9428.900391,9428.900391,214810000
2003-08-20,9420.129883,9423.259766,9364.030273,9397.509766,9397.509766,244570000
2003-08-21,9399.959961,9481.440430,9391.889648,9423.679688,9423.679688,221730000
2003-08-22,9436.040039,9499.969727,9345.860352,9348.870117,9348.870117,250780000
2003-08-25,9349.440430,9350.769531,9280.940430,9317.639648,9317.639648,148680000
2003-08-26,9316.030273,9353.860352,9233.080078,9340.450195,9340.450195,190330000
2003-08-27,9339.820313,9346.980469,9306.490234,9333.790039,9333.790039,147560000
2003-08-28,9334.349609,9392.589844,9261.570313,9374.209961,9374.209961,163340000
2003-08-29,9373.330078,9421.230469,9350.070313,9415.820313,9415.820313,150050000
2003-09-02,9416.669922,9535.969727,9389.580078,9523.269531,9523.269531,226800000
2003-09-03,9521.860352,9597.379883,9514.490234,9568.459961,9568.459961,260220000
2003-09-04,9569.089844,9609.089844,9541.719727,9587.900391,9587.900391,203050000
2003-09-05,9589.519531,9589.519531,9461.370117,9503.339844,9503.339844,201900000
2003-09-08,9503.410156,9599.339844,9503.410156,9586.290039,9586.290039,174430000
2003-09-09,9584.919922,9584.950195,9490.839844,9507.200195,9507.200195,190790000
2003-09-10,9504.879883,9504.950195,9400.379883,9420.459961,9420.459961,206080000
2003-09-11,9415.049805,9502.839844,9410.419922,9459.759766,9459.759766,181230000
2003-09-12,9456.879883,9488.320313,9380.950195,9471.549805,9471.549805,183360000
2003-09-15,9471.190430,9490.910156,9436.599609,9448.809570,9448.809570,171610000
2003-09-16,9449.160156,9571.129883,9449.160156,9567.339844,9567.339844,196800000
2003-09-17,9566.080078,9594.429688,9536.809570,9545.650391,9545.650391,203820000
2003-09-18,9544.040039,9662.839844,9538.280273,9659.129883,9659.129883,223390000
2003-09-19,9661.799805,9686.080078,9610.150391,9644.820313,9644.820313,261600000
2003-09-22,9641.799805,9641.870117,9501.719727,9535.410156,9535.410156,191540000
2003-09-23,9535.759766,9583.480469,9511.410156,9576.040039,9576.040039,186460000
2003-09-24,9575.969727,9592.669922,9423.540039,9425.509766,9425.509766,233670000
2003-09-25,9425.580078,9458.490234,9342.980469,9343.959961,9343.959961,223450000
2003-09-26,9342.429688,9358.280273,9303.820313,9313.080078,9313.080078,227350000
2003-09-29,9314.419922,9395.320313,9293.219727,9380.240234,9380.240234,204810000
2003-09-30,9378.099609,9378.099609,9230.469727,9275.059570,9275.059570,233100000
2003-10-01,9276.799805,9472.759766,9276.799805,9469.200195,9469.200195,283380000
2003-10-02,9464.759766,9511.059570,9427.650391,9487.799805,9487.799805,173820000
2003-10-03,9492.540039,9666.530273,9492.540039,9572.309570,9572.309570,248430000
2003-10-06,9572.389648,9624.910156,9562.530273,9594.980469,9594.980469,130430000
2003-10-07,9593.280273,9654.610352,9536.019531,9654.610352,9654.610352,196530000
2003-10-08,9653.330078,9672.019531,9595.280273,9630.900391,9630.900391,183620000
2003-10-09,9633.349609,9768.690430,9633.200195,9680.009766,9680.009766,254740000
2003-10-10,9682.900391,9712.240234,9656.530273,9674.679688,9674.679688,181510000
2003-10-13,9675.719727,9783.490234,9675.570313,9764.379883,9764.379883,166220000
2003-10-14,9763.269531,9812.980469,9732.309570,9812.980469,9812.980469,182210000
2003-10-15,9824.089844,9850.009766,9764.459961,9803.049805,9803.049805,245140000
2003-10-16,9798.679688,9823.419922,9730.379883,9791.719727,9791.719727,209300000
2003-10-17,9791.860352,9815.790039,9701.719727,9721.790039,9721.790039,191120000
2003-10-20,9721.500000,9777.940430,9705.570313,9777.940430,9777.940430,173840000
2003-10-21,9778.309570,9784.309570,9736.679688,9747.639648,9747.639648,207690000
2003-10-22,9741.980469,9742.049805,9580.240234,9598.240234,9598.240234,226890000
2003-10-23,9597.200195,9622.160156,9551.730469,9613.129883,9613.129883,198250000
2003-10-24,9600.980469,9600.980469,9497.719727,9582.459961,9582.459961,297430000
2003-10-27,9584.540039,9663.790039,9584.540039,9608.160156,9608.160156,193710000
2003-10-28,9609.719727,9749.940430,9609.719727,9748.309570,9748.309570,232950000
2003-10-29,9747.049805,9787.269531,9724.679688,9774.530273,9774.530273,224900000
2003-10-30,9772.009766,9838.759766,9754.009766,9786.610352,9786.610352,239250000
2003-10-31,9786.750000,9839.860352,9786.750000,9801.120117,9801.120117,199610000
2003-11-03,9802.459961,9896.160156,9802.379883,9858.459961,9858.459961,190630000
2003-11-04,9857.490234,9874.830078,9819.860352,9838.830078,9838.830078,197300000
2003-11-05,9837.639648,9859.339844,9778.309570,9820.830078,9820.830078,178470000
2003-11-06,9820.679688,9870.599609,9773.120117,9856.969727,9856.969727,183020000
2003-11-07,9857.120117,9903.570313,9798.610352,9809.790039,9809.790039,199350000
2003-11-10,9807.490234,9824.379883,9736.900391,9756.530273,9756.530273,172460000
2003-11-11,9756.530273,9761.200195,9719.049805,9737.790039,9737.790039,162750000
2003-11-12,9729.500000,9859.339844,9729.419922,9848.830078,9848.830078,188850000
2003-11-13,9846.969727,9852.900391,9792.009766,9837.940430,9837.940430,205640000
2003-11-14,9836.459961,9892.969727,9737.790039,9768.679688,9768.679688,222160000
2003-11-17,9765.639648,9765.639648,9629.870117,9710.830078,9710.830078,204910000
2003-11-18,9711.440430,9750.459961,9622.389648,9624.160156,9624.160156,229300000
2003-11-19,9620.679688,9707.639648,9614.240234,9690.459961,9690.459961,192500000
2003-11-20,9688.459961,9726.089844,9613.719727,9619.419922,9619.419922,205970000
2003-11-21,9622.019531,9650.309570,9585.500000,9628.530273,9628.530273,209010000
2003-11-24,9629.870117,9749.349609,9629.870117,9747.790039,9747.790039,192330000
2003-11-25,9748.679688,9795.209961,9723.790039,9763.940430,9763.940430,172500000
2003-11-26,9763.490234,9794.679688,9706.009766,9779.570313,9779.570313,162210000
2003-11-28,9779.719727,9804.980469,9764.830078,9782.459961,9782.459961,79160000
2003-12-01,9785.349609,9902.230469,9785.349609,9899.049805,9899.049805,227650000
2003-12-02,9899.639648,9900.450195,9837.269531,9853.639648,9853.639648,257640000
2003-12-03,9851.940430,9942.009766,9851.419922,9873.419922,9873.419922,222570000
2003-12-04,9874.830078,9933.860352,9865.780273,9930.820313,9930.820313,267840000
2003-12-05,9923.269531,9923.419922,9846.309570,9862.679688,9862.679688,201640000
2003-12-08,9862.009766,9970.160156,9859.570313,9965.269531,9965.269531,192730000
2003-12-09,9966.450195,10003.120117,9916.900391,9923.419922,9923.419922,231390000
2003-12-10,9922.379883,9958.379883,9882.379883,9921.860352,9921.860352,220980000
2003-12-11,9922.450195,10026.530273,9920.969727,10008.160156,10008.160156,208630000
2003-12-12,10008.750000,10052.070313,9976.790039,10042.160156,10042.160156,176900000
2003-12-15,10046.530273,10139.629883,10021.639648,10022.820313,10022.820313,247020000
2003-12-16,10023.339844,10137.629883,10023.339844,10129.559570,10129.559570,233730000
2003-12-17,10128.750000,10146.379883,10094.750000,10145.259766,10145.259766,179180000
2003-12-18,10141.410156,10254.080078,10137.339844,10248.080078,10248.080078,218010000
2003-12-19,10249.480469,10293.190430,10230.080078,10278.219727,10278.219727,279780000
2003-12-22,10276.480469,10338.000000,10255.259766,10338.000000,10338.000000,165730000
2003-12-23,10337.559570,10375.929688,10296.150391,10341.259766,10341.259766,151090000
2003-12-24,10341.410156,10341.480469,10305.120117,10305.190430,10305.190430,86180000
2003-12-26,10305.849609,10343.040039,10304.820313,10324.669922,10324.669922,49520000
2003-12-29,10321.349609,10450.000000,10321.349609,10450.000000,10450.000000,156400000
2003-12-30,10449.700195,10456.070313,10405.849609,10425.040039,10425.040039,132800000
